feature,importance
Establecer relaciones de correferencia textual.,2.1276170469479536e-17
* Reconocer tipos de textos literarios.,2.0898070386756464e-17
Operar con información presentada en un pictograma sin escala.,1.9845578897599132e-17
* Reconocer tipos de textos no literarios.,1.9265662617873157e-17
"* Inferir información (datos, hechos, personas, lugares, tiempos e ideas) en textos no literarios.",1.8969102905912395e-17
Interpretar lenguaje figurado en un texto no literario.,1.7971920353568818e-17
Interpretar lenguaje figurado simple en poemas.,1.4622421962272473e-17
Inferir información del texto relacionando ideas explícitas.,1.4067738779986927e-17
"Identificar información como datos, hechos e ideas relevantes en diversos textos.",1.3959470359964087e-17
Identificar información explícita de un texto.,1.2988304368872535e-17
Interpretar lenguaje figurado en un texto literario.,1.2721835156335592e-17
Identificar las formas básicas propias del discurso expositivo.,1.1581875487043054e-17
"* Identificar información explícita (datos, hechos, personas, lugares, tiempos e ideas) en textos no literarios.",1.0526315706058772e-17
Distinguir el tema central en un texto literario.,7.872615123302811e-18
* Distinguir la idea principal de párrafos de diversos textos.,2.4147038845112514e-18
Distinguir el tema central en un texto no literario.,1.5610429465789922e-18
Resolver un problema que requiere plantear y encontrar la solución de una ecuación de primer grado con una incógnita.,7.760112591249984e-32
Resolver un problema que requiere plantear y determinar la solución de un sistema de dos ecuaciones de primer grado con dos incógnitas.,7.324213235158169e-32
Relacionar secuencia de pasos en textos instructivos.,3.052857587162186e-32
"Resolver un problema que requiere calcular la probabilidad de un evento, usando el modelo de Laplace.",2.650265966234683e-32
Relacionar características del espacio narrativo con la acción y los personajes.,2.1591821307767857e-32
0 - Pendiente,1.2834098550795202e-32
